timestamp,buy_price,item
2025-11-13 00:00:00-05:00,668.235107421875,SPY
2025-11-14 00:00:00-05:00,668.1256713867188,SPY
2025-11-17 00:00:00-05:00,661.901123046875,SPY
2025-11-18 00:00:00-05:00,656.3427734375,SPY
2025-11-19 00:00:00-05:00,658.8783569335938,SPY
2025-11-20 00:00:00-05:00,648.8355712890625,SPY
2025-11-21 00:00:00-05:00,655.2987670898438,SPY
2025-11-24 00:00:00-05:00,664.9437866210938,SPY
2025-11-25 00:00:00-05:00,671.1982421875,SPY
2025-11-26 00:00:00-05:00,675.8318481445312,SPY
2025-11-28 00:00:00-05:00,679.5208129882812,SPY
2025-12-01 00:00:00-05:00,676.41845703125,SPY
2025-12-02 00:00:00-05:00,677.67138671875,SPY
2025-12-03 00:00:00-05:00,680.0180053710938,SPY
2025-12-04 00:00:00-05:00,680.51513671875,SPY
2025-12-05 00:00:00-05:00,681.8078002929688,SPY
2025-12-08 00:00:00-05:00,679.7594604492188,SPY
2025-12-09 00:00:00-05:00,679.1727905273438,SPY
2025-12-10 00:00:00-05:00,683.6771850585938,SPY
2025-12-11 00:00:00-05:00,685.26806640625,SPY
2025-12-12 00:00:00-05:00,677.9000854492188,SPY
2025-12-15 00:00:00-05:00,676.8758544921875,SPY
2025-12-16 00:00:00-05:00,675.0264282226562,SPY
2025-12-17 00:00:00-05:00,667.5986938476562,SPY
2025-12-18 00:00:00-05:00,672.6399536132812,SPY
2025-12-19 00:00:00-05:00,678.7363891601562,SPY
2025-12-22 00:00:00-05:00,682.96484375,SPY
2025-12-23 00:00:00-05:00,686.0863037109375,SPY
2025-12-24 00:00:00-05:00,688.4996948242188,SPY
2025-12-26 00:00:00-05:00,688.4298706054688,SPY
2025-12-29 00:00:00-05:00,685.9765625,SPY
2025-12-30 00:00:00-05:00,685.138916015625,SPY
2025-12-31 00:00:00-05:00,680.062744140625,SPY
2026-01-02 00:00:00-05:00,681.309326171875,SPY
2026-01-05 00:00:00-05:00,685.846923828125,SPY
2026-01-06 00:00:00-05:00,689.92578125,SPY
2026-01-07 00:00:00-05:00,687.701904296875,SPY
2026-01-08 00:00:00-05:00,687.632080078125,SPY
2026-01-09 00:00:00-05:00,692.1796264648438,SPY
2026-01-12 00:00:00-05:00,693.2666625976562,SPY
2026-01-13 00:00:00-05:00,691.8804931640625,SPY
2026-01-14 00:00:00-05:00,688.479736328125,SPY
2026-01-15 00:00:00-05:00,690.3546142578125,SPY
2026-01-16 00:00:00-05:00,689.7761840820312,SPY
2026-01-20 00:00:00-05:00,675.7345581054688,SPY
2026-01-21 00:00:00-05:00,683.5332641601562,SPY
2026-01-22 00:00:00-05:00,687.103515625,SPY
2026-01-23 00:00:00-05:00,687.352783203125,SPY
2026-01-26 00:00:00-05:00,690.84326171875,SPY
2026-01-27 00:00:00-05:00,693.5957641601562,SPY
2026-01-28 00:00:00-05:00,693.5259399414062,SPY
2026-01-29 00:00:00-05:00,692.1497192382812,SPY
2026-01-30 00:00:00-05:00,690.0853271484375,SPY
2026-02-02 00:00:00-05:00,693.5159912109375,SPY
2026-02-03 00:00:00-05:00,687.6520385742188,SPY
2026-02-04 00:00:00-05:00,684.3211059570312,SPY
2026-02-05 00:00:00-05:00,675.7744750976562,SPY
2026-02-06 00:00:00-05:00,688.739013671875,SPY
2026-02-09 00:00:00-05:00,692.0599975585938,SPY
2026-02-10 00:00:00-05:00,690.2349243164062,SPY
2026-02-11 00:00:00-05:00,690.075439453125,SPY
2026-02-12 00:00:00-05:00,679.41455078125,SPY
2026-02-13 00:00:00-05:00,679.8931884765625,SPY
2026-02-17 00:00:00-05:00,680.9901733398438,SPY
2026-02-18 00:00:00-05:00,684.4208374023438,SPY
2026-02-19 00:00:00-05:00,682.61572265625,SPY
2026-02-20 00:00:00-05:00,687.5523071289062,SPY
2026-02-23 00:00:00-05:00,680.531494140625,SPY
2026-02-24 00:00:00-05:00,685.4779052734375,SPY
2026-02-25 00:00:00-05:00,691.26220703125,SPY
2026-02-26 00:00:00-05:00,687.422607421875,SPY
2026-02-27 00:00:00-05:00,684.1216430664062,SPY
2026-03-02 00:00:00-05:00,684.5106201171875,SPY
2026-03-03 00:00:00-05:00,678.4771118164062,SPY
2026-03-04 00:00:00-05:00,683.2639770507812,SPY
2026-03-05 00:00:00-05:00,679.4544067382812,SPY
2026-03-06 00:00:00-05:00,670.5487060546875,SPY
2026-03-09 00:00:00-04:00,676.4227294921875,SPY
2026-03-10 00:00:00-04:00,675.3356323242188,SPY
2026-03-11 00:00:00-04:00,674.4879760742188,SPY
2026-03-12 00:00:00-04:00,664.2459106445312,SPY
2026-03-13 00:00:00-04:00,660.4862060546875,SPY
2026-03-16 00:00:00-04:00,667.2078857421875,SPY
2026-03-17 00:00:00-04:00,668.9630126953125,SPY
2026-03-18 00:00:00-04:00,659.6285400390625,SPY
2026-03-19 00:00:00-04:00,658.0029907226562,SPY
2026-03-20 00:00:00-04:00,648.5700073242188,SPY
2025-09-22 00:00:00-04:00,345.04998779296875,GLD
2025-09-23 00:00:00-04:00,346.4599914550781,GLD
2025-09-24 00:00:00-04:00,343.32000732421875,GLD
2025-09-25 00:00:00-04:00,344.75,GLD
2025-09-26 00:00:00-04:00,346.739990234375,GLD
2025-09-29 00:00:00-04:00,352.4599914550781,GLD
2025-09-30 00:00:00-04:00,355.4700012207031,GLD
2025-10-01 00:00:00-04:00,356.0299987792969,GLD
2025-10-02 00:00:00-04:00,354.7900085449219,GLD
2025-10-03 00:00:00-04:00,357.6400146484375,GLD
2025-10-06 00:00:00-04:00,364.3800048828125,GLD
2025-10-07 00:00:00-04:00,366.260009765625,GLD
2025-10-08 00:00:00-04:00,372.29998779296875,GLD
2025-10-09 00:00:00-04:00,365.42999267578125,GLD
2025-10-10 00:00:00-04:00,369.1199951171875,GLD
2025-10-13 00:00:00-04:00,378.0899963378906,GLD
2025-10-14 00:00:00-04:00,380.7900085449219,GLD
2025-10-15 00:00:00-04:00,387.3900146484375,GLD
2025-10-16 00:00:00-04:00,396.45001220703125,GLD
2025-10-17 00:00:00-04:00,388.989990234375,GLD
2025-10-20 00:00:00-04:00,403.1499938964844,GLD
2025-10-21 00:00:00-04:00,377.239990234375,GLD
2025-10-22 00:00:00-04:00,377.2799987792969,GLD
2025-10-23 00:00:00-04:00,378.7900085449219,GLD
2025-10-24 00:00:00-04:00,377.5199890136719,GLD
2025-10-27 00:00:00-04:00,367.010009765625,GLD
2025-10-28 00:00:00-04:00,364.3800048828125,GLD
2025-10-29 00:00:00-04:00,363.0,GLD
2025-10-30 00:00:00-04:00,370.1300048828125,GLD
2025-10-31 00:00:00-04:00,368.1199951171875,GLD
2025-11-03 00:00:00-05:00,368.7799987792969,GLD
2025-11-04 00:00:00-05:00,362.32000732421875,GLD
2025-11-05 00:00:00-05:00,366.510009765625,GLD
2025-11-06 00:00:00-05:00,366.07000732421875,GLD
2025-11-07 00:00:00-05:00,368.30999755859375,GLD
2025-11-10 00:00:00-05:00,378.3800048828125,GLD
2025-11-11 00:00:00-05:00,379.8699951171875,GLD
2025-11-12 00:00:00-05:00,385.989990234375,GLD
2025-11-13 00:00:00-05:00,382.8699951171875,GLD
2025-11-14 00:00:00-05:00,375.9599914550781,GLD
2025-11-17 00:00:00-05:00,371.6499938964844,GLD
2025-11-18 00:00:00-05:00,374.3500061035156,GLD
2025-11-19 00:00:00-05:00,374.9599914550781,GLD
2025-11-20 00:00:00-05:00,374.8500061035156,GLD
2025-11-21 00:00:00-05:00,374.2699890136719,GLD
2025-11-24 00:00:00-05:00,380.20001220703125,GLD
2025-11-25 00:00:00-05:00,380.0799865722656,GLD
2025-11-26 00:00:00-05:00,383.1199951171875,GLD
2025-11-28 00:00:00-05:00,387.8800048828125,GLD
2025-12-01 00:00:00-05:00,389.75,GLD
2025-12-02 00:00:00-05:00,387.239990234375,GLD
2025-12-03 00:00:00-05:00,386.8800048828125,GLD
2025-12-04 00:00:00-05:00,387.1300048828125,GLD
2025-12-05 00:00:00-05:00,386.44000244140625,GLD
2025-12-08 00:00:00-05:00,385.4200134277344,GLD
2025-12-09 00:00:00-05:00,387.3999938964844,GLD
2025-12-10 00:00:00-05:00,389.04998779296875,GLD
2025-12-11 00:00:00-05:00,393.239990234375,GLD
2025-12-12 00:00:00-05:00,395.44000244140625,GLD
2025-12-15 00:00:00-05:00,395.79998779296875,GLD
2025-12-16 00:00:00-05:00,395.8900146484375,GLD
2025-12-17 00:00:00-05:00,399.2900085449219,GLD
2025-12-18 00:00:00-05:00,398.57000732421875,GLD
2025-12-19 00:00:00-05:00,399.0199890136719,GLD
2025-12-22 00:00:00-05:00,408.2300109863281,GLD
2025-12-23 00:00:00-05:00,413.6400146484375,GLD
2025-12-24 00:00:00-05:00,411.92999267578125,GLD
2025-12-26 00:00:00-05:00,416.739990234375,GLD
2025-12-29 00:00:00-05:00,398.6000061035156,GLD
2025-12-30 00:00:00-05:00,398.8900146484375,GLD
2025-12-31 00:00:00-05:00,396.30999755859375,GLD
2026-01-02 00:00:00-05:00,398.2799987792969,GLD
2026-01-05 00:00:00-05:00,408.760009765625,GLD
2026-01-06 00:00:00-05:00,413.17999267578125,GLD
2026-01-07 00:00:00-05:00,409.2300109863281,GLD
2026-01-08 00:00:00-05:00,411.489990234375,GLD
2026-01-09 00:00:00-05:00,414.4700012207031,GLD
2026-01-12 00:00:00-05:00,422.2300109863281,GLD
2026-01-13 00:00:00-05:00,421.6300048828125,GLD
2026-01-14 00:00:00-05:00,425.94000244140625,GLD
2026-01-15 00:00:00-05:00,423.3299865722656,GLD
2026-01-16 00:00:00-05:00,421.2900085449219,GLD
2026-01-20 00:00:00-05:00,437.2300109863281,GLD
2026-01-21 00:00:00-05:00,443.6000061035156,GLD
2026-01-22 00:00:00-05:00,451.7900085449219,GLD
2026-01-23 00:00:00-05:00,458.0,GLD
2026-01-26 00:00:00-05:00,464.70001220703125,GLD
2026-01-27 00:00:00-05:00,476.1000061035156,GLD
2026-01-28 00:00:00-05:00,494.55999755859375,GLD
2026-01-29 00:00:00-05:00,495.8999938964844,GLD
2026-01-30 00:00:00-05:00,444.95001220703125,GLD
2026-02-02 00:00:00-05:00,427.1300048828125,GLD
2026-02-03 00:00:00-05:00,454.2900085449219,GLD
2026-02-04 00:00:00-05:00,453.9700012207031,GLD
2026-02-05 00:00:00-05:00,441.8800048828125,GLD
2026-02-06 00:00:00-05:00,455.4599914550781,GLD
2026-02-09 00:00:00-05:00,467.0299987792969,GLD
2026-02-10 00:00:00-05:00,462.3999938964844,GLD
2026-02-11 00:00:00-05:00,467.6300048828125,GLD
2026-02-12 00:00:00-05:00,451.3900146484375,GLD
2026-02-13 00:00:00-05:00,462.6199951171875,GLD
2026-02-17 00:00:00-05:00,448.20001220703125,GLD
2026-02-18 00:00:00-05:00,458.2799987792969,GLD
2026-02-19 00:00:00-05:00,459.55999755859375,GLD
2026-02-20 00:00:00-05:00,468.6199951171875,GLD
2026-02-23 00:00:00-05:00,481.2799987792969,GLD
2026-02-24 00:00:00-05:00,474.6099853515625,GLD
2026-02-25 00:00:00-05:00,473.4200134277344,GLD
2026-02-26 00:00:00-05:00,477.4800109863281,GLD
2026-02-27 00:00:00-05:00,483.75,GLD
2026-03-02 00:00:00-05:00,490.0,GLD
2026-03-03 00:00:00-05:00,468.1400146484375,GLD
2026-03-04 00:00:00-05:00,471.79998779296875,GLD
2026-03-05 00:00:00-05:00,466.1300048828125,GLD
2026-03-06 00:00:00-05:00,473.510009765625,GLD
2026-03-09 00:00:00-04:00,472.5299987792969,GLD
2026-03-10 00:00:00-04:00,477.8599853515625,GLD
2026-03-11 00:00:00-04:00,476.239990234375,GLD
2026-03-12 00:00:00-04:00,466.8800048828125,GLD
2026-03-13 00:00:00-04:00,460.8399963378906,GLD
2026-03-16 00:00:00-04:00,460.42999267578125,GLD
2026-03-17 00:00:00-04:00,459.2699890136719,GLD
2026-03-18 00:00:00-04:00,444.739990234375,GLD
2026-03-19 00:00:00-04:00,426.4100036621094,GLD
2026-03-20 00:00:00-04:00,413.3800048828125,GLD
2025-09-22 00:00:00-04:00,86.79878997802734,TLT
2025-09-23 00:00:00-04:00,87.40550231933594,TLT
2025-09-24 00:00:00-04:00,87.07279205322266,TLT
2025-09-25 00:00:00-04:00,87.07279205322266,TLT
2025-09-26 00:00:00-04:00,86.9945068359375,TLT
2025-09-29 00:00:00-04:00,87.70885467529297,TLT
2025-09-30 00:00:00-04:00,87.4544448852539,TLT
2025-10-01 00:00:00-04:00,87.68029022216797,TLT
2025-10-02 00:00:00-04:00,87.93560791015625,TLT
2025-10-03 00:00:00-04:00,87.76866912841797,TLT
2025-10-06 00:00:00-04:00,87.07147216796875,TLT
2025-10-07 00:00:00-04:00,87.57227325439453,TLT
2025-10-08 00:00:00-04:00,87.64100646972656,TLT
2025-10-09 00:00:00-04:00,87.57227325439453,TLT
2025-10-10 00:00:00-04:00,88.98632049560547,TLT
2025-10-13 00:00:00-04:00,88.93721008300781,TLT
2025-10-14 00:00:00-04:00,89.22200012207031,TLT
2025-10-15 00:00:00-04:00,89.02558898925781,TLT
2025-10-16 00:00:00-04:00,89.69332122802734,TLT
2025-10-17 00:00:00-04:00,89.55585479736328,TLT
2025-10-20 00:00:00-04:00,89.89955139160156,TLT
2025-10-21 00:00:00-04:00,90.3414306640625,TLT
2025-10-22 00:00:00-04:00,90.40035247802734,TLT
2025-10-23 00:00:00-04:00,89.7817153930664,TLT
2025-10-24 00:00:00-04:00,89.82099151611328,TLT
2025-10-27 00:00:00-04:00,90.12539672851562,TLT
2025-10-28 00:00:00-04:00,90.36106872558594,TLT
2025-10-29 00:00:00-04:00,89.44783782958984,TLT
2025-10-30 00:00:00-04:00,88.92738342285156,TLT
2025-10-31 00:00:00-04:00,88.66226196289062,TLT
2025-11-03 00:00:00-05:00,88.44052124023438,TLT
2025-11-04 00:00:00-05:00,88.63763427734375,TLT
2025-11-05 00:00:00-05:00,87.67181396484375,TLT
2025-11-06 00:00:00-05:00,88.46024322509766,TLT
2025-11-07 00:00:00-05:00,88.27297973632812,TLT
2025-11-10 00:00:00-05:00,88.2532730102539,TLT
2025-11-11 00:00:00-05:00,88.65734100341797,TLT
2025-11-12 00:00:00-05:00,88.81501770019531,TLT
2025-11-13 00:00:00-05:00,88.08572387695312,TLT
2025-11-14 00:00:00-05:00,87.58312225341797,TLT
2025-11-17 00:00:00-05:00,87.79993438720703,TLT
2025-11-18 00:00:00-05:00,87.77037048339844,TLT
2025-11-19 00:00:00-05:00,87.59297180175781,TLT
2025-11-20 00:00:00-05:00,87.93791198730469,TLT
2025-11-21 00:00:00-05:00,88.2040023803711,TLT
2025-11-24 00:00:00-05:00,88.70661163330078,TLT
2025-11-25 00:00:00-05:00,88.93327331542969,TLT
2025-11-26 00:00:00-05:00,89.3274917602539,TLT
2025-11-28 00:00:00-05:00,88.90371704101562,TLT
2025-12-01 00:00:00-05:00,87.7969741821289,TLT
2025-12-02 00:00:00-05:00,87.83653259277344,TLT
2025-12-03 00:00:00-05:00,88.08379364013672,TLT
2025-12-04 00:00:00-05:00,87.60905456542969,TLT
2025-12-05 00:00:00-05:00,87.20355224609375,TLT
2025-12-08 00:00:00-05:00,86.9167251586914,TLT
2025-12-09 00:00:00-05:00,87.00574493408203,TLT
2025-12-10 00:00:00-05:00,87.3420181274414,TLT
2025-12-11 00:00:00-05:00,87.22334289550781,TLT
2025-12-12 00:00:00-05:00,86.38264465332031,TLT
2025-12-15 00:00:00-05:00,86.4419937133789,TLT
2025-12-16 00:00:00-05:00,86.9167251586914,TLT
2025-12-17 00:00:00-05:00,86.83760833740234,TLT
2025-12-18 00:00:00-05:00,87.25301361083984,TLT
2025-12-19 00:00:00-05:00,86.9273452758789,TLT
2025-12-22 00:00:00-05:00,86.73869323730469,TLT
2025-12-23 00:00:00-05:00,86.87769317626953,TLT
2025-12-24 00:00:00-05:00,87.40392303466797,TLT
2025-12-26 00:00:00-05:00,87.1159896850586,TLT
2025-12-29 00:00:00-05:00,87.44364166259766,TLT
2025-12-30 00:00:00-05:00,87.23513793945312,TLT
2025-12-31 00:00:00-05:00,86.54011535644531,TLT
2026-01-02 00:00:00-05:00,86.41104125976562,TLT
2026-01-05 00:00:00-05:00,86.83798217773438,TLT
2026-01-06 00:00:00-05:00,86.65926361083984,TLT
2026-01-07 00:00:00-05:00,87.16563415527344,TLT
2026-01-08 00:00:00-05:00,86.72876739501953,TLT
2026-01-09 00:00:00-05:00,87.30464172363281,TLT
2026-01-12 00:00:00-05:00,87.0464859008789,TLT
2026-01-13 00:00:00-05:00,87.19541931152344,TLT
2026-01-14 00:00:00-05:00,87.70179748535156,TLT
2026-01-15 00:00:00-05:00,87.68193817138672,TLT
2026-01-16 00:00:00-05:00,87.17556762695312,TLT
2026-01-20 00:00:00-05:00,86.03374481201172,TLT
2026-01-21 00:00:00-05:00,86.68904876708984,TLT
2026-01-22 00:00:00-05:00,87.06634521484375,TLT
2026-01-23 00:00:00-05:00,87.30464172363281,TLT
2026-01-26 00:00:00-05:00,87.72164916992188,TLT
2026-01-27 00:00:00-05:00,87.17556762695312,TLT
2026-01-28 00:00:00-05:00,86.97698211669922,TLT
2026-01-29 00:00:00-05:00,86.99684143066406,TLT
2026-01-30 00:00:00-05:00,86.51032257080078,TLT
2026-02-02 00:00:00-05:00,86.26315307617188,TLT
2026-02-03 00:00:00-05:00,86.47245788574219,TLT
2026-02-04 00:00:00-05:00,86.25318145751953,TLT
2026-02-05 00:00:00-05:00,87.19007110595703,TLT
2026-02-06 00:00:00-05:00,87.24987030029297,TLT
2026-02-09 00:00:00-05:00,87.22993469238281,TLT
2026-02-10 00:00:00-05:00,88.23658752441406,TLT
2026-02-11 00:00:00-05:00,87.76814270019531,TLT
2026-02-12 00:00:00-05:00,88.93427276611328,TLT
2026-02-13 00:00:00-05:00,89.42264556884766,TLT
2026-02-17 00:00:00-05:00,89.57215118408203,TLT
2026-02-18 00:00:00-05:00,89.2332763671875,TLT
2026-02-19 00:00:00-05:00,89.32298278808594,TLT
2026-02-20 00:00:00-05:00,89.11367797851562,TLT
2026-02-23 00:00:00-05:00,89.44257354736328,TLT
2026-02-24 00:00:00-05:00,89.60205078125,TLT
2026-02-25 00:00:00-05:00,89.61202239990234,TLT
2026-02-26 00:00:00-05:00,89.97081756591797,TLT
2026-02-27 00:00:00-05:00,90.51899719238281,TLT
2026-03-02 00:00:00-05:00,89.61000061035156,TLT
2026-03-03 00:00:00-05:00,89.43000030517578,TLT
2026-03-04 00:00:00-05:00,89.1500015258789,TLT
2026-03-05 00:00:00-05:00,88.79000091552734,TLT
2026-03-06 00:00:00-05:00,88.45999908447266,TLT
2026-03-09 00:00:00-04:00,89.2300033569336,TLT
2026-03-10 00:00:00-04:00,88.27999877929688,TLT
2026-03-11 00:00:00-04:00,87.13999938964844,TLT
2026-03-12 00:00:00-04:00,86.97000122070312,TLT
2026-03-13 00:00:00-04:00,86.54000091552734,TLT
2026-03-16 00:00:00-04:00,87.20999908447266,TLT
2026-03-17 00:00:00-04:00,87.44999694824219,TLT
2026-03-18 00:00:00-04:00,86.95999908447266,TLT
2026-03-19 00:00:00-04:00,87.48999786376953,TLT
2026-03-20 00:00:00-04:00,85.83000183105469,TLT
2025-09-22 00:00:00-04:00,73.44999694824219,USO
2025-09-23 00:00:00-04:00,75.05000305175781,USO
2025-09-24 00:00:00-04:00,76.38999938964844,USO
2025-09-25 00:00:00-04:00,76.98999786376953,USO
2025-09-26 00:00:00-04:00,77.0199966430664,USO
2025-09-29 00:00:00-04:00,74.58999633789062,USO
2025-09-30 00:00:00-04:00,73.75,USO
2025-10-01 00:00:00-04:00,73.13999938964844,USO
2025-10-02 00:00:00-04:00,71.54000091552734,USO
2025-10-03 00:00:00-04:00,71.70999908447266,USO
2025-10-06 00:00:00-04:00,72.87000274658203,USO
2025-10-07 00:00:00-04:00,73.19999694824219,USO
2025-10-08 00:00:00-04:00,73.52999877929688,USO
2025-10-09 00:00:00-04:00,72.51000213623047,USO
2025-10-10 00:00:00-04:00,69.38999938964844,USO
2025-10-13 00:00:00-04:00,70.27999877929688,USO
2025-10-14 00:00:00-04:00,69.0,USO
2025-10-15 00:00:00-04:00,68.98999786376953,USO
2025-10-16 00:00:00-04:00,67.80999755859375,USO
2025-10-17 00:00:00-04:00,67.9800033569336,USO
2025-10-20 00:00:00-04:00,67.83000183105469,USO
2025-10-21 00:00:00-04:00,68.2699966430664,USO
2025-10-22 00:00:00-04:00,70.62999725341797,USO
2025-10-23 00:00:00-04:00,73.29000091552734,USO
2025-10-24 00:00:00-04:00,73.18000030517578,USO
2025-10-27 00:00:00-04:00,73.12000274658203,USO
2025-10-28 00:00:00-04:00,71.38999938964844,USO
2025-10-29 00:00:00-04:00,71.80000305175781,USO
2025-10-30 00:00:00-04:00,71.70999908447266,USO
2025-10-31 00:00:00-04:00,72.55999755859375,USO
2025-11-03 00:00:00-05:00,72.73999786376953,USO
2025-11-04 00:00:00-05:00,71.93000030517578,USO
2025-11-05 00:00:00-05:00,71.02999877929688,USO
2025-11-06 00:00:00-05:00,70.87999725341797,USO
2025-11-07 00:00:00-05:00,71.26000213623047,USO
2025-11-10 00:00:00-05:00,71.68000030517578,USO
2025-11-11 00:00:00-05:00,72.72000122070312,USO
2025-11-12 00:00:00-05:00,69.79000091552734,USO
2025-11-13 00:00:00-05:00,69.8499984741211,USO
2025-11-14 00:00:00-05:00,71.37999725341797,USO
2025-11-17 00:00:00-05:00,71.30000305175781,USO
2025-11-18 00:00:00-05:00,72.5,USO
2025-11-19 00:00:00-05:00,70.87999725341797,USO
2025-11-20 00:00:00-05:00,70.1500015258789,USO
2025-11-21 00:00:00-05:00,69.30000305175781,USO
2025-11-24 00:00:00-05:00,70.41999816894531,USO
2025-11-25 00:00:00-05:00,69.25,USO
2025-11-26 00:00:00-05:00,70.04000091552734,USO
2025-11-28 00:00:00-05:00,71.06999969482422,USO
2025-12-01 00:00:00-05:00,71.05999755859375,USO
2025-12-02 00:00:00-05:00,70.19999694824219,USO
2025-12-03 00:00:00-05:00,70.66000366210938,USO
2025-12-04 00:00:00-05:00,71.38999938964844,USO
2025-12-05 00:00:00-05:00,71.91999816894531,USO
2025-12-08 00:00:00-05:00,70.48999786376953,USO
2025-12-09 00:00:00-05:00,69.86000061035156,USO
2025-12-10 00:00:00-05:00,70.54000091552734,USO
2025-12-11 00:00:00-05:00,69.25,USO
2025-12-12 00:00:00-05:00,68.80999755859375,USO
2025-12-15 00:00:00-05:00,67.88999938964844,USO
2025-12-16 00:00:00-05:00,66.16999816894531,USO
2025-12-17 00:00:00-05:00,67.9800033569336,USO
2025-12-18 00:00:00-05:00,67.19000244140625,USO
2025-12-19 00:00:00-05:00,68.02999877929688,USO
2025-12-22 00:00:00-05:00,69.7300033569336,USO
2025-12-23 00:00:00-05:00,70.30000305175781,USO
2025-12-24 00:00:00-05:00,70.19999694824219,USO
2025-12-26 00:00:00-05:00,68.4800033569336,USO
2025-12-29 00:00:00-05:00,69.61000061035156,USO
2025-12-30 00:00:00-05:00,69.73999786376953,USO
2025-12-31 00:00:00-05:00,69.16000366210938,USO
2026-01-02 00:00:00-05:00,68.95999908447266,USO
2026-01-05 00:00:00-05:00,70.22000122070312,USO
2026-01-06 00:00:00-05:00,68.51000213623047,USO
2026-01-07 00:00:00-05:00,67.79000091552734,USO
2026-01-08 00:00:00-05:00,70.54000091552734,USO
2026-01-09 00:00:00-05:00,70.77999877929688,USO
2026-01-12 00:00:00-05:00,71.6500015258789,USO
2026-01-13 00:00:00-05:00,73.4800033569336,USO
2026-01-14 00:00:00-05:00,72.61000061035156,USO
2026-01-15 00:00:00-05:00,71.12999725341797,USO
2026-01-16 00:00:00-05:00,71.6500015258789,USO
2026-01-20 00:00:00-05:00,71.86000061035156,USO
2026-01-21 00:00:00-05:00,73.33999633789062,USO
2026-01-22 00:00:00-05:00,71.81999969482422,USO
2026-01-23 00:00:00-05:00,73.94999694824219,USO
2026-01-26 00:00:00-05:00,73.4800033569336,USO
2026-01-27 00:00:00-05:00,75.66000366210938,USO
2026-01-28 00:00:00-05:00,76.62000274658203,USO
2026-01-29 00:00:00-05:00,79.13999938964844,USO
2026-01-30 00:00:00-05:00,79.5199966430664,USO
2026-02-02 00:00:00-05:00,75.33000183105469,USO
2026-02-03 00:00:00-05:00,77.47000122070312,USO
2026-02-04 00:00:00-05:00,77.87999725341797,USO
2026-02-05 00:00:00-05:00,76.69000244140625,USO
2026-02-06 00:00:00-05:00,76.98999786376953,USO
2026-02-09 00:00:00-05:00,78.0199966430664,USO
2026-02-10 00:00:00-05:00,78.02999877929688,USO
2026-02-11 00:00:00-05:00,78.88999938964844,USO
2026-02-12 00:00:00-05:00,76.37999725341797,USO
2026-02-13 00:00:00-05:00,76.22000122070312,USO
2026-02-17 00:00:00-05:00,75.7300033569336,USO
2026-02-18 00:00:00-05:00,79.4000015258789,USO
2026-02-19 00:00:00-05:00,81.19000244140625,USO
2026-02-20 00:00:00-05:00,80.8499984741211,USO
2026-02-23 00:00:00-05:00,80.9000015258789,USO
2026-02-24 00:00:00-05:00,80.76000213623047,USO
2026-02-25 00:00:00-05:00,79.7300033569336,USO
2026-02-26 00:00:00-05:00,79.7699966430664,USO
2026-02-27 00:00:00-05:00,81.94999694824219,USO
2026-03-02 00:00:00-05:00,87.19000244140625,USO
2026-03-03 00:00:00-05:00,90.19999694824219,USO
2026-03-04 00:00:00-05:00,91.55999755859375,USO
2026-03-05 00:00:00-05:00,96.30999755859375,USO
